MUNI_ID,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Lenguaje Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,Matemáticas Grado 11,N 3,N 5,N 9,N 11
47268,-1.0658625509263837,-1.338211244095639,-2.33,-1.4551363034742866,-1.2603659356478314,-1.3198915719803317,-1.3778472127203139,-1.7313923674970326,26.0,58.0,35.0,280.0
47288,-1.010528311634338,-1.0566262922483127,-1.3299701490264983,-0.23601189172411355,-0.8078025091427002,-1.1487256077506425,-1.3327291066321587,-0.2729030694399012,658.0,766.0,598.0,835.0
47318,-0.285587767183588,-0.40634351997125157,-1.1236163029870165,-0.784182000894479,0.25309045001954317,-0.47610037566110436,-1.4497893125366108,-0.8648534119121154,143.0,178.0,186.0,353.0
47460,2.33,2.33,2.33,-0.8334029001598321,2.33,2.33,2.33,-0.9377199496916604,,,,180.0
47541,0.13053217460876404,0.9309442623601438,2.33,-1.7715607663566482,-0.14522460449294702,-0.009415263133532215,2.33,-2.0194932525542266,45.0,44.0,,94.0
47545,-0.35032378175653245,-0.5800284129645855,-1.3236953641382831,-1.397094916364796,-0.2169911258048941,-0.6656568733254864,-0.8587022998004006,-1.211515366649247,132.0,125.0,84.0,128.0
47551,-1.2744168692849427,-1.169493313216991,-0.7285443293925871,-0.5096289074497107,-1.108735120864203,-1.0483149359673305,-0.5463002655854753,-0.35075856693040763,265.0,274.0,252.0,372.0
47555,-0.27784028110023085,-0.9478047261395907,-1.5514749026418622,-0.6170502437180266,-0.41854021429325655,-0.92932762862813,-1.3217784712934166,-0.786632423526802,602.0,603.0,375.0,574.0
47570,-1.5250669814297946,-1.8189286474691528,-2.33,-1.8428109696483936,-2.249224130601342,-1.3610554482232142,-2.2262880069373554,-1.5898521364656242,124.0,96.0,82.0,232.0
47605,-1.839167164188996,-1.9404263170400324,-1.898719304898102,-1.292402877669122,-1.5814814239073747,-1.6931691586432025,-1.3242039673176058,-1.504860802721892,74.0,94.0,68.0,85.0
47660,2.33,2.33,2.33,-1.4134000189382594,2.33,2.33,2.33,-1.0722189357626215,,,,86.0
47675,-0.9988231482947758,-1.2559494424488344,-1.0138472698209577,-0.9709242941995805,-0.8541259276286056,-1.1625670123482001,-1.156145558055669,-1.0246556423690625,99.0,132.0,83.0,119.0
47692,-0.6483848575014733,-0.815977183400906,-0.8760244004259624,-0.5481162695773109,-0.6687988674374257,-1.032838931065931,-1.1975340121164875,-0.6615824333453059,75.0,49.0,87.0,267.0
47703,-0.15372087969511392,1.327952505707038,2.33,-1.1293427112050667,-0.11243117684408839,1.064479593138138,2.33,-1.3880275092514143,26.0,14.0,,113.0
47707,-0.7359399980436796,-1.310896760421894,-1.2711069946819509,-1.0650065170079046,-0.50506534480246,-0.8692228255683849,-1.2225777863828948,-1.124363792999736,272.0,247.0,235.0,273.0
47720,-0.7966655053554221,-1.5465802696443247,2.33,-1.2670229895004759,-0.41795386458771955,-1.2732623772038318,2.33,-1.1922634821540476,52.0,41.0,,102.0
47745,-0.8292114702692138,-1.566912175194456,-2.33,-0.7695011367862296,-1.048777945162367,-1.4000547479727128,-2.0971871963874293,-0.9062367057611304,131.0,118.0,86.0,178.0
47798,-1.0963828147120256,-0.5484835752283695,-1.3025375837903859,-0.7816642898122188,-1.002724601164787,-0.4744682460048582,-1.4450891858323351,-1.002891592642927,95.0,101.0,98.0,167.0
47960,2.33,2.33,2.33,-0.7970131617696897,2.33,2.33,2.33,-0.9682088515974465,,,,79.0
47980,2.33,2.33,2.33,-1.410382575206715,2.33,2.33,2.33,-1.6554946294332715,,,,736.0
